timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-23T10:30:47,ecodev_ia_optimization,a6e83387-46ec-4f00-99a6-088f3d1e8320,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.64900999999918,2.849097437445652e-05,3.7247924077049936e-06,9.049267847314283,34.26728109158229,10.0,1.298429780978851e-05,5.324615370800061e-05,1.422911638888359e-05,8.04595679066727e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,0.0,19.166666666666668,92.25,14.492778778076172,N,1.0,0.0
2026-03-23T10:44:16,ecodev_ia_optimization,4cfc6841-df9e-496b-984c-5c90cc698737,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.011279099999228,4.650602802266052e-05,5.16086867431112e-06,10.1812603722,44.33503350340676,10.0,1.665047021989276e-05,9.808452291199974e-05,1.659975416666334e-05,0.0001313347472985,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,0.0,46.0,95.72857142857144,15.041197640555245,N,1.0,0.0
2026-03-23T16:00:08,ecodev_ia_optimization,b32e167f-0c32-4b1e-be6d-742dd2a7edd5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.812774099999842,4.6377565941883546e-05,4.289145922495895e-06,9.00844722864,38.07848958333931,10.0,1.6281520567622106e-05,9.694035533000002e-05,1.775008972222167e-05,0.0001309719656198,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,9.255555555555556,11.444444444444445,79.33333333333333,12.46196026272244,N,1.0,0.0
2026-03-23T16:10:50,ecodev_ia_optimization,47531f68-ad02-4e83-a090-8f8376e675ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.503245700000209,4.07051112697812e-05,4.283285159067319e-06,10.0007199384,37.133688103439376,10.0,1.4917581700588935e-05,8.5017290236e-05,1.5017871388887573e-05,0.0001149527433254,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,15.142857142857142,0.0,76.47142857142856,12.011466435023715,N,1.0,0.0
2026-03-23T16:18:50,ecodev_ia_optimization,80e3fd09-a774-41c8-ae15-fe8602cdce64,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.480753800000002,2.802615820408e-05,3.3046777285387045e-06,9.934248768000002,22.57269845451657,10.0,1.3375834976507254e-05,5.222115288799987e-05,1.3549921944446749e-05,7.914690980895387e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,8.333333333333334,4.0,72.39999999999999,11.376094182332356,N,1.0,0.0
2026-03-23T16:25:38,ecodev_ia_optimization,63d7d5bb-67ce-4f7d-8c3d-aff4db0e9845,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.524031599999944,4.8771155683094696e-05,4.63426541622081e-06,10.015270272000002,40.12052965645918,10.0,1.6290225783762554e-05,0.000105075917394,1.6365408611108657e-05,0.0001377315517888,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,18.75,13.375,73.625,11.56734848022461,N,1.0,0.0
2026-03-23T16:55:35,ecodev_ia,2f6ffb0b-43bc-4526-a52b-f1f689738d10,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.482606999999916,4.3024343611952056e-05,4.537185144544368e-06,9.8310470298,37.97010073048468,10.0,1.4570188599335362e-05,9.209618478799963e-05,1.4835968055556096e-05,0.0001215023414428,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,7.771428571428572,19.714285714285715,70.85714285714286,11.135015760149274,N,1.0,0.0
2026-03-23T17:23:32,ecodev_ia,9e88d6bd-c85e-4f94-bdd5-1137f0efa383,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.89643950000027,4.634903519372327e-05,5.209840992424201e-06,8.496244653600002,44.65865081941543,10.0,1.355026261863185e-05,0.000101041191944,1.6299939166659292e-05,0.0001308913937292,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,0.0,32.714285714285715,72.64285714285714,11.412601470947266,N,1.0,0.0
2026-03-23T17:40:03,ecodev_ia,2dbed0ec-640c-44c0-9cea-c5704f425a40,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.910641899999973,3.746709252211996e-05,4.7362897974335166e-06,8.353741447542857,40.81634024272676,10.0,1.2220941513693e-05,7.866672959999958e-05,1.4920787222215244e-05,0.0001058084583359,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,0.0,22.5,73.16666666666667,11.495103200276692,N,1.0,0.0
2026-03-23T17:49:15,ecodev_ia,5d6c6ffe-4c7d-43eb-9d3d-61a3f0edfad1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.317193700000644,7.206688042639575e-05,6.3679108387436765e-06,9.765102428160002,60.68539052907822,10.0,1.6881415285362915e-05,0.00016931819101,1.731993583332749e-05,0.0002035195421286,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,11.11111111111111,46.333333333333336,73.44444444444444,11.538283030192057,N,1.0,0.0
2026-03-23T18:04:26,ecodev_ia,83aa0181-6c12-41dc-9e5e-fdfdc2c33a8e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.953685499998755,5.4807596535263446e-05,5.506261628948423e-06,9.7606655376,51.30310281964051,10.0,1.73660536214858e-05,0.000119563706762,1.7848924166668844e-05,0.0001547786845501,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,0.0,40.75,72.9375,11.458878993988035,N,1.0,0.0
2026-03-23T18:05:14,ecodev_ia,714f4722-e651-469b-afac-03ae8488f0f3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.843508899999506,2.423275727519966e-05,5.003140858314957e-06,9.676598092800004,45.91761327748558,10.0,1.0285486674290591e-05,4.7496704664000064e-05,1.0652013611115763e-05,6.843420494940642e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,0.0,31.666666666666668,75.26666666666667,11.8245849609375,N,1.0,0.0
2026-03-23T18:30:17,ecodev_ia,60851017-ed37-41cf-ae5c-356dbba4816f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.499354999999923,5.155453619606005e-05,4.483254599589316e-06,9.892635254880002,36.73650949216673,10.0,1.7351043035078824e-05,0.00011064175518,1.7599123333340887e-05,0.0001455919215484,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,13.133333333333333,30.88888888888889,75.74444444444445,11.899344126383465,N,1.0,0.0
2026-04-05T19:00:16,ecodev_ia,93136b00-0113-48cb-a076-7f2b3f459612,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.931827599999906,2.7061261925737447e-05,4.562044575560132e-06,9.649899294,43.27895044149253,12.5,9.390722166390329e-06,5.562782227999999e-05,1.1403462499999428e-05,7.642200694638975e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,10.725,0.0,73.7,11.582329750061035,N,1.0,0.0
2026-04-05T19:02:28,ecodev_ia,bde862a8-f20f-43bb-8678-5fd7f1482625,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.881563200000071,4.83315675942843e-05,4.067778522129479e-06,8.96332143098182,32.70998971654645,10.0,1.7668397813243644e-05,9.871396786e-05,2.010777305555646e-05,0.0001364901387288,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,5.99,2.8,90.44,14.210116958618164,N,1.0,0.0
2026-04-05T19:10:03,ecodev_ia,82446185-e67d-4a81-b1ce-b9702a80eb03,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.425391499999932,2.7370151518877493e-05,3.2485317173543466e-06,9.853085620114287,21.65882180438511,10.0,1.31378181027323e-05,5.077198506200009e-05,1.3384519444444878e-05,7.729432260917726e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,4.166666666666667,2.5,64.23333333333333,10.088009516398111,N,1.0,0.0
2026-04-05T19:17:36,ecodev_ia,ce628a16-5f77-4402-a21f-41cb1626fc20,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.818490099999508,5.307307031849295e-05,4.49068111657471e-06,8.982286584436364,42.02937352695182,10.0,1.758777129090788e-05,0.000112466201084,1.982634583333341e-05,0.0001498803182082,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,2.8600000000000003,38.8,66.92999999999999,10.516588973999024,N,1.0,0.0
2026-04-05T19:19:12,ecodev_ia,26e01f72-51d9-49ee-865b-d5094675ff82,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.048275099999955,2.849294417726977e-05,4.042541440709366e-06,8.181664510400003,36.35088717231881,10.0,1.0804531811733296e-05,5.5905600279999726e-05,1.375499861111267e-05,8.046513070284569e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,6.659999999999999,55.4,69.5,10.923184967041015,N,1.0,0.0
2026-04-05T19:21:33,ecodev_ia,48183e42-44d3-495d-97f5-c0aa63d7bd75,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.112591699999939,3.829788404907317e-05,5.384518845510772e-06,9.7767338712,49.89540004223564,10.0,1.0934703113865837e-05,8.59936799059997e-05,1.1226261388888918e-05,0.0001081546444087,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,1.82,54.0,69.2,10.865977478027345,N,1.0,0.0
2026-04-05T19:28:29,ecodev_ia,4cb500c3-5ce3-4e6e-beae-1f972bad01ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.262224800000697,4.467435298153269e-05,4.353281462079223e-06,10.0239773504,37.93630274515748,10.0,1.5511488013851566e-05,9.507646494999988e-05,1.5574076111114563e-05,0.0001261620290749,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,3.95,28.25,65.9,10.353399276733398,N,1.0,0.0
2026-04-05T19:29:43,ecodev_ia,bc784536-a913-4d72-abc4-31ba7a89aa75,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.196671499999866,3.516372896876408e-05,4.886110053621974e-06,9.729431728800002,44.8763462964498,10.0,1.1148131251315484e-05,7.668561690399984e-05,1.14699261111102e-05,9.930367426642552e-05,0.0,Argentina,ARG,santa fe,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.5,24,Intel(R) Core(TM) i7-14650HX,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-60.693,-31.6384,15.71074676513672,machine,0.0,42.4,68.26,10.722239685058591,N,1.0,0.0
